Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
42510.0,1.27031818788739,-0.873262787517961,1.03750281966146,-0.378283366832608,-1.53575203693414,-0.255721183858338,-1.09755863728268,0.120012872305793,-0.0158301617658909,0.444003750313002,-0.29317463145208,-0.561453806077377,-0.62304702309534,-0.546323041160241,0.095504095922641,0.489286095635023,0.968786834701547,-1.70762036807536,0.175944940134283,0.0010884225041366,0.32042811521521,1.03613256054686,-0.0836945903814652,0.446796864853595,0.452014238055741,0.0071124842957808,0.0512322949106561,0.0200135142445981,24.09,0
119036.0,1.95482028170438,-0.185916923125864,-1.84597830450352,0.310642045783385,0.421885054816653,-0.809946524589754,0.481854585119696,-0.32432086764232,0.277831103595172,0.109261801224653,0.617641846549293,1.14638302392146,0.213770711951037,0.614877733228055,-0.737581006163679,-0.524248158408898,-0.511839868427613,0.185419235038015,0.335914194202335,-0.118964271459081,0.35362358842276,1.16076332232805,-0.230754061464014,-0.312424381015688,0.561260788097,0.051685790377657,-0.044998619003723,-0.0746480308001069,56.89,0
167338.0,-1.37442438802593,2.79318461104641,-4.34657205544607,2.40073141993213,-1.68843271426041,0.111136092520939,-0.922037621262745,-2.14992997529601,-2.02747375610927,-4.39084192218279,1.24195817554592,-3.91052150018815,-1.22563629923953,-4.69799687128777,0.676108304106939,-2.07706554161602,-2.68352089790884,-0.525949332550218,0.42234244481934,0.650195855719888,-0.870778521555015,0.50484915999462,0.13799426850986,0.36827456897565,0.103136654803567,-0.414208828090744,0.454981584858352,0.0967109642319915,349.08,1
129588.0,1.94045874643842,-0.856195243752375,-1.35066585267271,-0.769439746299601,1.42850033713506,4.02157252039174,-1.52176877546715,1.13622533727327,1.22011239464472,-0.007624522686843,-0.101834867930886,0.389296669927473,0.0894586779387224,-0.136574430105419,1.18127096694093,0.588168997154578,-0.722829364058798,-0.102557956512182,-0.439729493843282,-0.0749447804749623,0.0383965458216773,0.128855927651656,0.349833740682544,0.730630785593169,-0.563443765456289,0.50099517955049,0.0055075520953875,-0.042417794579563,19.5,0
56650.0,-8.7620833940977,2.79103028235041,-7.68276685719257,6.99121396498416,-5.23069545140333,-0.357387950702527,-9.68562145610769,1.74933494530821,-4.49567886484426,-7.86450647898838,4.77414774007074,-8.24589788162945,-1.33349186005079,-7.97425052332349,-0.39879894749855,-7.24434047432354,-12.7600939511044,-4.82474022298701,2.83699299496563,-0.460389538640294,-0.0905267878788197,0.34858962816605,0.0511323900482543,-0.41542987238242,0.219665266254896,0.330020364891881,-0.0282517554687547,-0.156270272972183,7.52,1
90434.0,1.84843255870069,0.373363986127128,0.269271959391459,3.8664379415194,0.0880619529195074,0.970447127520637,-0.721945223774171,0.235983234601773,0.68349097039929,1.16633490493514,1.29753126342192,-1.92096557218829,1.88504688159055,1.32322534924524,-2.04448189781674,1.31765504618758,-0.441075927559015,0.804104385470907,-1.65833855716456,-0.282777066493116,0.103562657365634,0.620953629260106,0.197076838828891,0.69239236422978,-0.206530110838823,-0.021327853364964,-0.019822802502992,-0.0426818320481336,0.0,0
146998.0,-2.0642397521399,2.62973923034009,-0.748406253034646,0.694992040498764,0.418177985610222,1.39251973416781,-1.69780121912626,-6.33306461223925,1.72418428025944,-0.887241636246378,-1.59425779202416,-0.338775118165825,-0.978064513351916,-3.68882599540221,-1.48708342266887,0.526946020771924,2.34702289955703,1.69122000470716,-0.736110693106424,-1.42448619962422,6.21551399149032,-1.27690859567394,0.459861127330875,-1.05168547489323,0.209178360382973,-0.319859444506001,0.0154338685560936,-0.0501165001659193,8.0,1
41505.0,-16.5265065691231,8.58497179585822,-18.6498531851945,9.50559351508723,-13.7938185270957,-2.83240429939747,-16.701694296045,7.51734390370987,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,1.67112025332681,-9.37385858364976,0.360805641631617,-9.89924654080666,-19.2362923697613,-8.39855199494575,3.10173536885404,-1.51492343527852,1.19073869481428,-1.12767000902061,-2.3585787697881,0.673461328987237,-1.4136996745882,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19,1
81853.0,1.30179753039177,-1.17003224269508,-0.244465729261431,-1.51567457503887,-0.870002330368384,-0.295976111352906,-0.535384560536111,-0.100750308379849,-2.44168741749493,1.53629762473003,1.24975515279593,-0.142037101272733,0.392930427610519,0.175151617829096,-0.118222084798044,-0.646322426600666,0.562520740994352,-0.394186551849598,0.0573419367124973,-0.157470294983372,-0.390949842053984,-0.998559380799438,0.0465598883921948,-0.351427028966352,0.247605867256221,-0.427378433929668,-0.0022593668217029,0.0151414319220596,108.22,0
76628.0,-0.466142066633655,0.729215304634924,2.55700587704237,1.59762951143307,-0.628207602813709,0.207327684386478,0.291004528925197,-0.0817054281320736,0.243615839454256,0.0650835798521245,-0.915297947186575,-0.778670436134212,-1.2183472017374,-0.26767416034299,1.0228094191708,-0.877212251830532,0.43664394904762,0.493502014732116,1.63472081777301,0.139825217586624,0.100362010512056,0.628185576402625,-0.403654048216986,0.4132021633888,0.273642662749569,0.0320531941602199,-0.149748488704397,-0.138259032729403,30.39,0
55760.0,-6.00342167645829,-3.93073139597263,-0.0070454551172806,1.71466918264498,3.41466660221529,-2.32958262254194,-1.9015116901208,-2.74611109114189,0.887673207764977,-0.0492328559624844,-0.153131026660117,-0.814309846145704,-1.89479558623308,-0.83148260879597,1.38728869521525,1.18890675852063,0.536817322665437,-0.0514032140040002,-1.23138550165184,-4.12818582871798,1.10167131666753,-0.992493706726384,-0.698258928361953,0.139897673540465,-0.205150795631722,-0.472412262665941,1.77537805651063,-0.104284625925588,311.91,1
46057.0,-1.3094413460044,1.78649494921925,-1.37107024042555,1.21433549160762,-0.336642221570741,-1.39011986486896,-1.7091091066305,0.667747590382643,-1.69980879955917,-3.84391103993778,2.96259879138962,-3.95604520140947,-1.53923191944683,-4.63463139323434,-0.248403490673103,-2.05855138409951,-5.63549400383391,-0.775271204300359,-0.23930965408033,0.253464129147281,0.533521286327158,-0.0221799534199139,-0.299555851230085,-0.226416167090146,0.364360460778096,-0.47510178544057,0.571426303828437,0.293425836896259,1.0,1
149148.0,-1.50288873203388,-0.887739931693246,0.585543711986008,-0.752828324815095,2.47422614876654,-1.77096215372199,0.0324026332913449,-0.0115437200523746,-0.0531381003940893,-0.764978320309254,-1.82291648504073,-0.437192803350135,-0.605570663177263,0.315793508452282,-0.499940589174575,0.28154285127364,-0.769633500718992,-0.394368330343023,-0.188429787392463,0.216058128654082,-0.137966333902607,-0.911843426618155,0.12362642565628,-0.744836160797249,-0.0825012560293404,0.138790052163593,-0.0203473116975251,0.15277149731716,1.98,0
114003.0,-1.27886525584602,0.566725431221509,0.543100784986035,-1.23363429442673,1.96107738303644,-0.452520722935452,0.877219492911011,-0.0424976343880686,-0.17100196817439,-0.731454565182167,0.340595003571595,-0.657633633251024,-1.69806848728081,-0.778338614809553,-0.795488538778385,0.801151597582886,-0.184396380300585,0.574257260057492,-0.0047924135069736,-0.0406713583873039,-0.477685389881014,-1.24696828158174,-0.499126386694384,-0.03351093635954,0.601182720403026,0.210584057849536,-0.0377409479756682,-0.149132535014992,7.99,0
158638.0,-5.97611932262173,-7.19697963053735,-5.38831591092631,5.104798647287,4.67653286692543,-5.56687006039983,-4.29118042196746,0.876530560032016,-1.07547808735089,-3.27256917385192,1.1682159434835,-2.13473197122041,1.12831321986543,-4.56600986017187,-0.126950406755583,-2.82698551177892,-2.86574970146517,-0.912934238200631,0.421144082740547,3.13633813209484,1.45936905794799,-0.13626168712612,0.848177173598492,-0.269916379777294,-1.09505960437355,-0.710905241951938,0.565846302250925,-1.03410718662341,296.0,1
154352.0,-0.875346864815914,0.645340252246518,-1.26778679804039,-2.34385775441206,3.49133866863605,3.080201487247,0.725262280360381,0.782234370104201,-0.241907611348626,-1.27389242022367,-0.018316982161568,-0.218000853584589,-0.562654540304943,-0.824527238294068,-0.499613836744886,0.594692534985488,-0.0740622361952992,-0.476167737290998,-1.38769626844896,-0.319979978763855,-0.269983006959495,-0.877872338846028,0.15879128855197,0.588344737254388,-0.287529949096467,-0.0343398792919708,-0.133972544278009,0.130334678504307,13.99,0
130252.0,2.25541526630162,-1.49263924913123,-2.89713770186462,-2.68746645176955,1.52636606126447,3.03216057829492,-1.12513432856858,0.622149263599259,-1.9107365355147,1.66926713798538,0.0254435129581397,-0.805232785061396,0.302401050868599,0.20864410808754,0.504050722112778,-0.722782726751198,0.373965270288669,-0.549217118316179,-0.231157615759773,-0.289857797266213,-0.290489940604863,-0.621101138526112,0.302454351367265,0.659270620406477,-0.152725456810058,-0.29628837899969,-0.009959691422484,-0.0571810158557674,52.0,0
8528.0,0.447395553302475,2.48195386638743,-5.66081393141405,4.4559228120932,-2.4437797540431,-2.18504026247234,-4.71614294470093,1.24980325173147,-0.718326066573691,-5.3903302556601,6.45418752494833,-8.48534657377678,0.635281408794591,-7.01990155916612,0.53981407134798,-4.6498642988132,-6.2883575087823,-1.33931232244731,2.26298478762517,0.549612970886705,0.756052550277073,0.140167768675,0.665411100673545,0.131463791724986,-1.90821741154788,0.334807598686864,0.748534284767756,0.175413794422896,1.0,1
18895.0,1.24533658991321,-0.273575908149224,0.683713454365785,-0.766522857532907,-0.472246046876152,0.190399197200019,-0.682181602700452,0.0208461968816207,3.01757857184735,-1.52566215217805,0.140249922603644,-1.45914023576534,2.66174744665277,1.08069754352832,0.745962928289283,-0.56257863513495,0.508369384008138,0.172654155074422,0.300443135359576,-0.0922082397281619,-0.172926799385213,0.0598865595477234,-0.119483106014346,-0.790592369297953,0.543437384365016,-0.647129812397719,0.0864504717479027,0.0207318264007353,11.85,0
154657.0,-0.679520574101316,4.67255275192187,-6.81479843997791,7.1435001202707,0.928653839059275,-1.87301315334323,-2.30668902092068,0.993701927710531,-4.94405415592679,-5.57641879575659,5.78365443891613,-6.11770391144604,0.61416484095298,-12.451498657048,0.42715247782648,-2.2558538072409,-2.12802655387511,0.706765028987081,1.09382579750391,0.872005531266124,0.566848531943877,-0.321691497752809,-0.281324568300744,-1.12025603826283,-0.0733943446607603,0.553530429860346,0.760541928111246,0.386741821030101,0.77,1
154024.0,-0.348468108777937,1.07170766832043,-1.98656971696683,-1.59970623710211,2.91507246899076,3.16960514951662,0.186222265443771,1.14004714644514,0.0093311910994356,-0.504684542751793,0.102230270503693,-0.0785510218174002,-0.397615052037481,-0.714486402603193,0.161444460446133,0.232884607187233,0.40860375953075,-0.381299381014573,-0.430174020795183,0.134521351160301,-0.374741762293092,-0.913435934076507,0.134546119813084,0.5883284567565,-0.375640909569312,0.142720660194192,0.0627579183680741,-0.155083248387361,1.98,0
70704.0,-0.840298150285633,1.15616256744971,0.0937076557955543,1.10256308821602,-1.25524747818807,-0.103896153004943,1.71466844378959,0.0348683312659132,-0.551836244752462,-0.368536623732112,-0.828506994348719,0.288159833871483,0.312225800879958,0.380933451347255,0.0442840108190298,-0.592542769196337,0.211946960894087,-0.144673368890918,0.61991529581698,0.033609775293987,0.12403354525027,0.559284846070687,0.139675623413516,0.416876926403047,-0.301300866103304,-0.332193657772446,0.31078050235441,0.125637529403755,283.91,0
81372.0,-0.88525408859895,1.79064923163963,-0.945148961205205,3.85343274655953,-1.54351007486649,0.188582114329739,-2.98838275644296,1.34405855095688,-2.29453470924744,-1.88617599041763,1.90428359307622,-4.00241403073237,-0.936955588407958,-2.80191542309724,0.798328052783254,-2.34873992555213,-6.42673430721498,-0.827308425201024,1.73238175785046,0.370040520565647,0.746159905151139,0.550802011985416,-0.0348823420887786,-0.56760840448119,-0.528317952733951,0.258782456503747,0.506892694941992,0.176735548819463,7.57,1
68202.0,-1.12789970248559,0.749964399035807,1.59989267484621,-0.556755953122096,1.52093242669772,-1.55763412887586,1.48484000444587,-0.506063036985641,-0.844074020299155,-0.809160421144274,-0.395996220807444,0.505529960181132,0.938953829482435,-0.073016584461659,-0.570514098234749,0.166656881239882,-1.06708296041581,-0.557371347010898,-1.75351429469424,0.0059607231766901,0.0510704304968396,0.129122268940802,-0.454151925139596,0.414807625826413,1.0276863672324,-0.571980454235597,-0.195311824567854,-0.167534794934252,0.89,0
46149.0,-1.34650881762975,2.13243062687771,-1.85435531823997,2.11699770636107,-1.07037837875552,-1.09267135682306,-2.23098606430574,1.03642490791919,-1.89551573571367,-3.36401057980002,2.88704787664695,-3.78445965821089,-1.28890425847532,-3.98562600822203,0.531838297985603,-2.60370264991872,-5.15759639749234,-0.696010004579956,1.28596139472532,0.221918669151309,0.609508181503446,0.202874284952422,-0.0607913872259794,-0.186733353366053,-0.0174012274970924,-0.283751034119116,0.395451049081013,0.233138575967241,1.0,1
39411.0,1.32197869570702,-0.575195465659831,0.395503410710055,-0.551812648075679,-1.17234488601789,-1.03615163993916,-0.417695816571423,-0.228769752797668,-0.819610105594849,0.664582858885129,-0.508754125710815,-0.234832219022152,0.160393724037626,0.126382810115988,0.994191659189235,-1.16302302287649,-0.0649714223609736,0.886025666644818,-0.768040506226172,-0.410389489652245,-0.468704866684149,-0.977936022323078,0.113434525485654,0.396269278978682,0.0775036838145536,0.901030068656141,-0.0630111192738049,0.0171331292367211,43.89,0
35585.0,-2.01900071938148,1.49126972926361,0.0052218157286719,0.817253270463702,0.973252233873376,-0.639268312778292,-0.974072997078786,-3.14692889107659,-0.0031590736890201,-0.121653217684609,0.0243696057661544,-1.07381224038496,-2.00276910919169,-0.895433620751722,1.74893630108012,-0.103527023620705,2.03119574973193,0.31759835677742,0.38676063692414,-1.02996468249782,2.83959610796444,-1.18544284096841,-0.142811875801854,-0.0861029384113329,-0.329113253522425,0.523601226377288,0.626282771397878,0.152439938058669,0.76,1
27187.0,-24.5902447690465,14.0445667815106,-26.2787005866145,6.32008926518927,-18.2245126736673,-4.60996782569686,-17.6810033715155,16.2136267471409,-3.79409346877414,-8.37275316035861,4.90168265513877,-6.87283866404082,0.769776762734501,-6.82658448658054,-0.0544341798176028,-6.08495266503583,-12.375270529796,-4.81034474126699,0.936742237936608,1.64920202229571,1.77706277243531,-1.80487368611576,-1.14060456917063,0.152234466415679,1.71599702403257,-0.22047119903665,1.43495058143483,0.422491857762666,99.99,1
32345.0,-3.21754308226548,2.45386898165513,0.450088038079514,3.51323715050706,0.825451689430049,-0.168210651359426,1.09147813600429,-0.582235723714144,-0.186056157196958,5.23305969693761,1.39496193708168,-0.334004205593149,-0.434946466057184,-0.467179828281365,0.198246518998255,-0.131641615140078,-0.610046647261656,0.0977062332662583,0.513840553127339,0.56299142904632,-0.413716679960662,0.286533737037498,-0.0584813126348542,0.314777719171125,0.116800261017336,0.176101178161424,0.389827386210765,0.43172416810502,21.99,0
44022.0,0.647704399569957,-2.5039052592163,-0.0607408974917158,-1.31233274747936,-1.61972941755861,0.400628125844156,-0.759467727577713,0.0829589148703388,-1.89799298413344,1.36407332433048,0.763015267801218,-0.655567622812896,-0.0891766754690501,0.0403210183123199,0.486711000608025,0.0044425628807575,0.256679362129882,0.359766129719439,-0.17958432093937,0.492383394337229,-0.0868082471170271,-0.89061775766822,-0.252644474975439,-0.724637465707285,-0.0591996524567579,-0.397580911300275,-0.0296023647053546,0.0812544816593942,435.7,0
37314.0,1.43845005461184,-1.10818642091788,0.765152066523757,-1.18335382735536,-2.05669474448339,-1.34516362362115,-1.04420783845574,-0.1479074429224,-1.59091326280584,1.46222979875481,-0.242669654876703,-1.62902345166239,-1.43803651573886,0.0933324398365358,0.825664621263186,-0.336101212797911,0.772680944801075,-0.183291288187733,-0.348117725169007,-0.429630676854501,-0.430672601442512,-1.03193569407748,0.286432652760196,0.79895471335999,-0.0212412889162666,-0.508494428079384,0.0210431478668891,0.032514581563394,30.0,0
85120.0,1.23172657403734,0.31078253956583,0.080446393847431,1.14019955543765,-0.242848854011754,-1.10090889448574,0.324533779827225,-0.230296275074124,0.0284053021035049,0.0484248981982461,-0.563229997613851,-0.367683921727285,-1.11447950760853,0.692141702242618,0.896058917294891,-0.0301754215775224,-0.295085237419331,-0.171427671074796,-0.279415529113676,-0.194687654714044,-0.0345001898665895,-0.13409370100772,-0.0919135467566646,0.352602904786879,0.686941214845208,-0.355456980841185,-0.0058399122476266,0.0164902419707089,16.3,0
31054.0,1.45900811813266,-1.14424286797837,0.673747838239018,-1.30525722552206,-1.85058868641835,-0.944948502605085,-1.13035659624963,-0.113863690214598,-1.55723767661125,1.4399618219501,-0.633875435705874,-1.49033160048336,-0.687534324787364,-0.132358785598779,0.890525045361324,-0.129225144932901,0.496687013599174,0.0692358144305354,-0.238819402085529,-0.357990903484439,-0.369531447983478,-0.821023284572159,0.174704287067773,0.29486468366473,0.0816899529510391,-0.408069013473166,0.031006766231938,0.0309603688900982,35.0,0
68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0,1
126959.0,1.79539615923032,-0.679893444620136,-2.01714866080065,0.373529849994747,0.156961626755605,-0.647662178182199,0.356175851981168,-0.0855730539603803,0.505214977802203,0.297301443176347,0.356617705629511,-0.564137131433259,-3.15531328120833,1.24776221779895,-0.752709429604872,-0.305375607483712,-0.0879490513832101,-0.0162582369163245,0.395113741590516,-0.129222869853553,0.0981821263014632,-0.0048402388865506,-0.0024301928556967,0.698182288251916,0.0611975478636411,0.552722088458653,-0.150156690198019,-0.0659770311053646,136.0,0
142570.0,1.99594739408916,0.131800267136357,-1.74939503437275,1.19037825384325,0.65859884262665,-0.596223994682745,0.536748402402904,-0.242392422047261,-0.0129330235822923,0.426883152671855,0.34861639185313,0.815962889850993,-0.399881964176564,0.73315367982157,-1.17524841006104,-0.419650862211082,-0.515077851381652,-0.0180180641211996,0.214117770922641,-0.266947081125385,0.0795817447772483,0.398302703896795,-0.070233632504088,-0.46344017733149,0.473631478167978,-0.482762495265683,-0.0215471052193327,-0.074904873424306,17.82,0
92092.0,-1.10847821852891,3.44895257232738,-6.21697180605649,3.02105161812575,-0.529900931709915,-2.55137517507643,-2.00174290819286,1.09243237369483,-0.836098368778531,-4.09564897273592,2.42595071598052,-6.06726194524698,1.83243272022382,-3.50170251648822,-1.00400820464185,-3.5012811030282,-2.941876323532,-1.12574106196719,0.37371480785248,-0.0685983809223332,0.825951491439622,1.14416978988846,0.208559481945769,-0.295497424488562,-0.690232196243341,-0.364749075788586,0.229327220125504,0.208829891689567,18.0,1
155288.0,0.189727866560077,-3.38954013898479,-1.93483047005889,0.593070766001237,-0.310143575210923,2.11122424083906,0.396798175923503,0.383007572040431,0.827281898129946,-0.432787456431434,0.71932283330683,1.00699120955425,-0.282058407290824,0.380588898246457,0.147765321837236,-0.241145619938398,0.112277637446111,-1.20409702151743,-0.527651818153986,1.52550895863598,0.178944941643566,-1.30570192750058,-0.267148100599636,-0.932573051132225,-1.10085629521468,0.133896364250625,-0.172111115096315,0.0849957054555459,888.61,0
28726.0,-29.8763655139763,16.4345245512223,-30.5586968214292,6.50586178736296,-21.6656542956569,-4.94035632949796,-20.0813910746494,19.5877726234404,-3.59149104711596,-7.80059820772759,3.94783971729026,-5.4879114860488,1.36994034924206,-4.82955244300835,-0.134412095441135,-5.12116240451142,-11.1181904509172,-4.65995586983801,0.608930080519071,1.72477883837961,1.81295397464878,-2.23225158753151,-1.41280344282556,0.178731069561437,2.15604185816706,-0.20938462411377,1.25564890085966,0.364530452975509,99.99,1
56703.0,1.19704827379311,-0.516516872267276,0.445304982112958,-0.260483755061885,-0.645503946197992,0.126350851501844,-0.509841837284006,0.080491811686955,-1.26200804692374,0.817987332213451,1.25433044430322,0.970095219782201,0.980227335428427,0.184030205990991,0.45450882174139,-1.15045007307155,-0.300066524447989,0.906310411328659,-0.83866347704525,-0.371207559025782,-0.572872789666697,-1.29654730338537,0.188383280966876,-0.340980840875313,-0.0403203488640702,0.0586746808532907,0.0067453855218606,0.0203075527661847,56.19,0
145557.0,-3.02186974727536,-0.833332491521625,-1.39480085533396,-0.336336181083527,0.431524108422639,-1.29571002018054,0.123993235385861,0.494168310589218,-0.345861752884795,-0.181469286354305,0.29217980898693,0.872068238330771,0.314264866487003,1.0142461910837,-0.379769492340429,0.775961763074348,-0.703100206809093,0.478771292507162,-0.0533885350796992,-0.652654389794301,0.196372292195218,0.884796660033624,-1.23771709070107,-0.121138871675561,-0.702631364921156,0.667778630082871,0.821542533285595,-0.624247178897092,216.59,0
116572.0,-0.0603018544445645,1.06509322305841,-0.987420659335406,-0.0295669263015174,0.176375675350251,-1.34853873778122,0.77564426910357,0.134843223191443,-0.149734361017963,-1.23859782964672,-0.841133375918552,-0.586472388837541,-0.779619560269976,-0.436671254631116,0.747870869919611,0.266437282992763,0.703234120274037,0.916719418481688,-0.189966700503994,-0.169705933860406,0.355575901074426,0.907569764864002,-0.0184544448103831,-0.12626947334561,-0.339922557140574,-0.150285486710832,-0.0236339772764892,0.0423297321766305,57.0,0
52222.0,-0.82015895242394,1.5338162913775,0.34826800223488,0.959055981911671,-0.803733819954847,-0.505717647111305,0.229738803509968,0.679652914275893,-1.25365269681248,-0.38942344175954,1.28973337150272,1.54678039765312,1.13043010002686,0.89326123082119,0.122459578492314,0.0718233406556833,-0.126968707745992,0.452459395459543,0.539769826766716,-0.189845269070848,0.304264778988978,0.64976655068413,0.0373228240072749,0.576146694305845,-0.134947963212036,-0.370888270968927,-0.273767722294868,-0.104778520535664,70.65,0
61112.0,-0.817836912666622,0.859583978811558,1.71541978735947,-0.536329508854947,0.456756522555013,-0.931950155003347,1.00167427089222,-0.398503219093417,-0.0422055106977803,0.11993363485756,1.57563496617451,-0.0548926962161365,-1.18884061763238,-0.51078901833308,-0.0668743362047171,0.614899625197599,-0.591916719044328,0.284902535315091,-0.517093152467177,0.0513279713197895,-0.259052407299744,-0.527169036139306,-0.0998633936974024,0.45403854099405,-0.464156722327639,-0.17906517965582,-0.287557752457523,-0.240537105514759,3.59,0
